Player,Injury,Start Date,Return Date,Days Missed,Injury Category,Refined Injury Category
C.J. Miles,dental procedure,2017-12-20,2017-12-26,6,Unknown,General Ailments
C.J. Watson,sprained left ankle,2016-04-03,2016-04-06,3,Ankle,Ankle
C.J. Watson,placed on IL,2015-11-18,2016-02-19,93,Unknown,Unknown
C.J. Watson,right foot injury,2014-11-07,2015-01-22,76,Foot,Unknown
C.J. Watson,strained right hamstring / elbow injury,2014-03-15,2014-04-09,25,Hamstring,Elbow
C.J. Watson,sore right elbow,2015-04-05,2015-04-08,3,Elbow,Elbow
C.J. Watson,right elbow injury,2014-03-07,2014-03-14,7,Elbow,Elbow
C.J. Watson,Achilles injury,2017-02-23,2017-03-03,8,Ankle,Ankle
C.J. Wilcox,placed on IL,2014-10-30,2014-11-26,27,Unknown,Unknown
C.J. Wilcox,placed on IL,2014-11-28,2014-12-03,5,Unknown,Unknown
C.J. Wilcox,placed on IL,2014-12-13,2015-01-07,25,Unknown,Unknown
C.J. Wilcox,placed on IL,2015-03-15,2015-03-20,5,Unknown,Unknown
C.J. Wilcox,placed on IL,2015-03-22,2015-03-25,3,Unknown,Unknown
C.J. Wilcox,placed on IL,2016-04-17,2016-04-27,10,Unknown,Unknown
C.J. Wilcox,placed on IL,2015-12-07,2016-01-13,37,Unknown,Unknown
C.J. Wilcox,placed on IL,2016-12-16,2016-12-23,7,Unknown,Unknown
C.J. Wilcox,placed on IL,2017-01-04,2017-01-08,4,Unknown,Unknown
C.J. Wilcox,torn right Achilles tendon,2018-09-21,2018-10-19,28,Ankle,Ankle
C.J. Wilcox,placed on IL,2016-12-13,2016-12-14,1,Unknown,Unknown
C.J. Williams,placed on IL,2017-11-17,2017-11-22,5,Unknown,Unknown
C.J. Williams,placed on IL,2018-01-13,2018-02-28,46,Unknown,Unknown
C.J. Williams,placed on IL,2017-10-19,2017-11-10,22,Unknown,Unknown
Cade Cunningham,sprained right ankle,2021-10-19,2021-10-30,11,Ankle,Ankle
Cade Cunningham,right ankle injury,2021-10-31,2021-11-02,2,Ankle,Ankle
Caleb Martin,placed on IL,2021-10-25,2021-10-27,2,Unknown,Unknown
Caleb Martin,placed on IL,2021-10-29,2021-10-30,1,Unknown,Unknown
Caleb Martin,left Achilles injury,2022-02-03,2022-02-05,2,Ankle,Ankle
Caleb Martin,sore left knee,2023-03-11,2023-03-13,2,Knee,Knee
Caleb Martin,hyperextended left knee,2022-03-11,2022-03-18,7,Knee,Knee
Caleb Martin,sprained left ankle,2022-12-20,2022-12-23,3,Ankle,Ankle
Caleb Martin,sprained left ankle,2022-12-30,2023-01-02,3,Ankle,Ankle
Caleb Martin,strained left quadriceps,2023-01-10,2023-01-16,6,Unknown,Unknown
Caleb Martin,left Achilles injury,2022-02-10,2022-02-24,14,Ankle,Ankle
Caleb Martin,right calf injury,2022-03-28,2022-04-02,5,Calf,Soft Tissue Injury
Caleb Swanigan,placed on IL,2017-12-05,2017-12-09,4,Unknown,Unknown
Caleb Swanigan,placed on IL,2017-11-30,2017-12-02,2,Unknown,Unknown
Caleb Swanigan,placed on IL,2017-12-15,2017-12-22,7,Unknown,Unknown
Caleb Swanigan,placed on IL,2017-12-28,2018-02-05,39,Unknown,Unknown
Cameron Bairstow,placed on IL,2015-11-24,2015-12-07,13,Unknown,Unknown
Cameron Bairstow,placed on IL,2015-04-08,2015-04-09,1,Unknown,Unknown
Cameron Bairstow,placed on IL,2015-04-25,2015-05-10,15,Unknown,Unknown
Cameron Bairstow,illness,2015-03-23,2015-03-25,2,Unknown,General Ailments
Cameron Bairstow,placed on IL,2015-10-30,2015-11-01,2,Unknown,Unknown
Cameron Bairstow,placed on IL,2015-02-20,2015-02-21,1,Unknown,Unknown
Cameron Bairstow,back injury,2016-03-21,2016-04-02,12,Back,Back
Cameron Bairstow,back injury,2016-03-05,2016-03-14,9,Back,Back
Cameron Johnson,sprained right wrist,2021-05-07,2021-05-23,16,Wrist,Wrist
Cameron Johnson,bruised right quadriceps,2022-03-05,2022-04-01,27,Unknown,Unknown
Cameron Johnson,sore right knee,2023-03-08,2023-03-10,2,Knee,Knee
Cameron Johnson,bruised right quadriceps,2020-02-02,2020-02-07,5,Unknown,Unknown
Cameron Johnson,left calf injury,2019-10-22,2019-10-26,4,Calf,Soft Tissue Injury
Cameron Johnson,illness,2021-06-30,2021-07-03,3,Unknown,General Ailments
Cameron Payne,placed on IL,2017-03-30,2017-04-06,7,Unknown,Unknown
Cameron Payne,sore right hip,2016-04-16,2016-04-18,2,Hip,Unknown
Cameron Payne,placed on IL  surgery on right foot to repair fracture,2016-10-26,2017-01-07,73,Foot,Bone Fracture
Cameron Payne,flu,2017-02-24,2017-02-25,1,Unknown,General Ailments
Cameron Payne,sore right foot,2017-03-15,2017-03-22,7,Foot,Unknown
Cameron Payne,surgery to repair fractured right foot,2017-10-19,2018-02-22,126,Foot,Bone Fracture
Cameron Payne,right foot injury,2021-01-30,2021-02-13,14,Foot,Unknown
Cameron Payne,concussion,2016-01-29,2016-02-01,3,Head,Head
Cameron Payne,placed on IL,2015-10-30,2015-11-01,2,Unknown,Unknown
Cameron Payne,sprained right wrist,2022-01-24,2022-03-02,37,Wrist,Wrist
Cameron Payne,left foot injury,2022-11-04,2022-11-07,3,Foot,Unknown
Cameron Payne,placed on IL,2017-04-16,2017-04-21,5,Unknown,Unknown
Cameron Payne,sore right foot,2023-01-06,2023-02-24,49,Foot,Unknown
Cameron Payne,right foot injury,2022-12-15,2023-01-02,18,Foot,Unknown
Cameron Reddish / Cam Reddish,sprained right wrist,2020-01-04,2020-01-06,2,Wrist,Wrist
Cameron Reddish / Cam Reddish,concussion,2020-02-03,2020-02-10,7,Head,Head
Cameron Reddish / Cam Reddish,sore right Achilles,2021-02-23,2021-06-23,120,Ankle,Ankle
Cameron Reddish / Cam Reddish,sprained left wrist,2021-11-28,2021-12-10,12,Wrist,Wrist
Cameron Reddish / Cam Reddish,sprained left wrist,2019-11-22,2019-11-25,3,Wrist,Wrist
Cameron Reddish / Cam Reddish,sprained right ankle,2022-01-03,2022-01-05,2,Ankle,Ankle
Cameron Reddish / Cam Reddish,sprained right ankle,2022-01-12,2022-01-23,11,Ankle,Ankle
Cameron Reddish / Cam Reddish,right groin injury,2022-11-20,2022-11-27,7,Groin,Groin
Cameron Reddish / Cam Reddish,sprained left wrist,2019-11-30,2019-12-02,2,Wrist,Wrist
Caris LeVert,strained left groin,2018-01-03,2018-01-08,5,Groin,Groin
Caris LeVert,illness,2017-02-25,2017-02-28,3,Unknown,General Ailments
Caris LeVert,sore foot,2016-10-26,2016-12-05,40,Foot,Unknown
Caris LeVert,right calf injury,2022-01-20,2022-01-24,4,Calf,Soft Tissue Injury
Caris LeVert,sprained right knee,2018-02-07,2018-02-26,19,Knee,Knee
Caris LeVert,right foot injury,2018-04-09,2018-04-11,2,Foot,Unknown
Caris LeVert,right foot injury,2018-11-14,2019-02-08,86,Foot,Unknown
Caris LeVert,placed on IL,2021-01-13,2021-03-13,59,Unknown,Unknown
Caris LeVert,sore lower back,2021-10-19,2021-10-30,11,Back,Back
Caris LeVert,sore lower back,2021-11-10,2021-11-13,3,Back,Back
Caris LeVert,sore right knee,2023-04-09,2023-04-15,6,Knee,Knee
Caris LeVert,right hamstring injury,2023-02-02,2023-02-06,4,Hamstring,Soft Tissue Injury
Caris LeVert,sprained left ankle,2022-11-21,2022-11-28,7,Ankle,Ankle
Caris LeVert,sprained right foot,2022-02-24,2022-03-14,18,Foot,Unknown
Caris LeVert,sore left groin,2018-01-30,2018-02-02,3,Groin,Groin
Caris LeVert,right thumb injury,2019-11-12,2020-01-04,53,Unknown,Unknown
Carl Landry,sprained right wrist,2015-01-17,2015-01-28,11,Wrist,Wrist
Carl Landry,placed on IL  surgery on right wrist,2015-10-28,2015-12-23,56,Wrist,Wrist
Carmelo Anthony,tightness in lower back,2022-01-12,2022-01-19,7,Back,Back
Carmelo Anthony,sprained right ankle,2018-02-08,2018-02-13,5,Ankle,Ankle
Carmelo Anthony,strained right hamstring,2022-02-04,2022-02-25,21,Hamstring,Soft Tissue Injury
Carmelo Anthony,illness,2022-03-18,2022-03-19,1,Unknown,General Ailments
Carmelo Anthony,illness,2022-04-01,2022-04-03,2,Unknown,General Ailments
Carmelo Anthony,player not with team,2018-11-15,2019-01-22,68,Unknown,Unknown
Carmelo Anthony,placed on IL for rest,2018-03-03,2018-03-06,3,Unknown,Unknown
Carmelo Anthony,placed on IL,2020-12-28,2020-12-30,2,Unknown,Unknown
Carmelo Anthony,sore lower back,2017-03-31,2017-04-04,4,Back,Back
Carmelo Anthony,sprained right ankle,2021-05-08,2021-05-11,3,Ankle,Ankle
Carmelo Anthony,sore right shoulder,2016-12-15,2016-12-17,2,Shoulder,Shoulder
Carmelo Anthony,sore left knee,2016-02-05,2016-02-07,2,Knee,Knee
Carmelo Anthony,placed on IL for rest,2015-02-07,2015-02-09,2,Unknown,Unknown
Carmelo Anthony,sore left knee,2015-01-04,2015-01-15,11,Knee,Knee
Carmelo Anthony,sore left knee,2017-03-25,2017-03-27,2,Knee,Knee
Caron Butler,ankle injury,2014-02-05,2014-02-18,13,Ankle,Ankle
Caron Butler,back spasms,2015-02-11,2015-02-20,9,Back,Back
Caron Butler,ankle injury,2015-11-25,2015-12-03,8,Ankle,Ankle
Carrick Felix,placed on IL,2014-01-10,2014-04-16,96,Unknown,Unknown
Cartier Martin,strained right foot,2014-10-29,2014-11-17,19,Foot,Unknown
Cassius Winston,placed on IL,2021-10-20,2021-11-15,26,Unknown,Unknown
Cassius Winston,placed on IL,2021-12-06,2021-12-11,5,Unknown,Unknown
Cassius Winston,placed on IL,2021-12-03,2021-12-05,2,Unknown,Unknown
Cassius Winston,placed on IL,2021-11-24,2021-12-01,7,Unknown,Unknown
Cassius Winston,placed on IL,2021-11-17,2021-11-20,3,Unknown,Unknown
Cedi Osman,placed on IL,2018-01-30,2018-01-31,1,Unknown,Unknown
Cedi Osman,strained left hip,2018-03-11,2018-03-28,17,Hip,Unknown
Cedi Osman,sprained right ankle,2019-02-05,2019-02-13,8,Ankle,Ankle
Cedi Osman,lower back spasms,2021-11-18,2021-11-24,6,Back,Back
Cedi Osman,sore lower back,2021-11-29,2021-12-05,6,Back,Back
Cedi Osman,neck spasms,2023-02-15,2023-02-22,7,Neck,Unknown
Chandler Hutchison,right shoulder injury,2019-11-29,2020-01-03,35,Shoulder,Shoulder
Chandler Hutchison,shin injury,2019-11-20,2019-11-23,3,Unknown,Unknown
Chandler Hutchison,strained left hamstring,2019-10-23,2019-11-03,11,Hamstring,Soft Tissue Injury
Chandler Hutchison,illness,2018-12-13,2018-12-15,2,Unknown,General Ailments
Chandler Hutchison,back spasms,2018-11-21,2018-11-24,3,Back,Back
Chandler Hutchison,right leg injury,2021-03-11,2021-03-11,0,Unknown,Unknown
Chandler Hutchison,illness,2021-11-17,2021-11-18,1,Unknown,General Ailments
Chandler Parsons,placed on IL for rest,2017-12-20,2017-12-21,1,Unknown,Unknown
Chandler Parsons,placed on IL,2018-12-10,2018-12-12,2,Unknown,Unknown
Chandler Parsons,placed on IL,2018-12-14,2018-12-19,5,Unknown,Unknown
Chandler Parsons,placed on IL,2018-12-21,2019-02-22,63,Unknown,Unknown
Chandler Parsons,placed on IL,2018-11-16,2018-11-21,5,Unknown,Unknown
Chandler Parsons,placed on IL,2018-10-27,2018-11-02,6,Unknown,Unknown
Chandler Parsons,illness,2018-03-02,2018-03-03,1,Unknown,General Ailments
Chandler Parsons,sore right knee,2017-12-30,2018-02-14,46,Knee,Knee
Chandler Parsons,placed on IL for rest,2017-12-26,2017-12-27,1,Unknown,Unknown
Chandler Parsons,"sore right knee, sore right ankle",2017-12-02,2017-12-06,4,Ankle,Ankle
Chandler Parsons,arthroscopic surgery on right knee to repair cartilage damage,2015-10-28,2015-11-01,4,Knee,Knee
Chandler Parsons,sore right knee,2016-10-26,2016-11-08,13,Knee,Knee
Chandler Parsons,placed on IL for rest,2016-01-13,2016-01-15,2,Unknown,Unknown
Chandler Parsons,placed on IL for rest / knee injury,2015-11-14,2015-11-16,2,Knee,Knee
Chandler Parsons,rehab of knee / rest,2015-11-11,2015-11-13,2,Knee,Knee
Chandler Parsons,placed on IL,2018-12-02,2018-12-08,6,Unknown,Unknown
Chandler Parsons,sprained left ankle,2015-02-22,2015-03-08,14,Ankle,Ankle
Chandler Parsons,sore lower back,2014-12-13,2014-12-16,3,Back,Back
Chandler Parsons,knee injury,2019-10-24,2019-11-16,23,Knee,Knee
Chandler Parsons,flu,2019-12-04,2019-12-08,4,Unknown,General Ailments
Chandler Parsons,illness,2019-12-17,2019-12-19,2,Unknown,General Ailments
Chandler Parsons,placed on IL,2019-12-30,2020-01-04,5,Unknown,Unknown
Chandler Parsons,placed on IL,2020-01-06,2020-02-05,30,Unknown,Unknown
Chandler Parsons,bone bruise in left knee,2016-11-19,2016-12-21,32,Knee,Knee
Chandler Parsons,placed on IL,2018-11-25,2018-11-27,2,Unknown,Unknown
Channing Frye,sprained MCL in left knee,2014-10-28,2014-10-30,2,Knee,Knee
Channing Frye,appendectomy,2018-03-01,2018-03-26,25,Unknown,General Ailments
Channing Frye,strained abdominal,2018-01-23,2018-01-26,3,Unknown,Unknown
Charles Bassey,right shoulder injury,2022-04-18,2022-05-02,14,Shoulder,Shoulder
Charles Cooke,placed on IL,2017-12-30,2018-01-30,31,Unknown,Unknown
Charles Cooke,placed on IL,2017-11-22,2017-12-11,19,Unknown,Unknown
Charles Cooke,placed on IL,2017-10-30,2017-11-15,16,Unknown,Unknown
Charlie Villanueva,placed on IL,2014-02-18,2014-03-01,11,Unknown,Unknown
Charlie Villanueva,placed on IL,2014-11-22,2014-11-24,2,Unknown,Unknown
Chasson Randle,left groin injury,2021-03-23,2021-03-24,1,Groin,Groin
Chasson Randle,sprained left ankle,2017-04-06,2017-04-07,1,Ankle,Ankle
Chauncey Billups,placed on IL,2014-01-18,2014-02-01,14,Unknown,Unknown
Cheick Diallo,placed on IL,2017-01-16,2017-01-20,4,Unknown,Unknown
Cheick Diallo,placed on IL,2017-01-07,2017-01-09,2,Unknown,Unknown
Cheick Diallo,placed on IL,2017-03-11,2017-03-26,15,Unknown,Unknown
Cheick Diallo,illness,2019-12-02,2019-12-04,2,Unknown,General Ailments
Cheick Diallo,placed on IL,2017-01-25,2017-02-15,21,Unknown,Unknown
Chima Moneke,placed on IL,2022-11-23,2022-12-04,11,Unknown,Unknown
Chimezie Metu,sore left foot,2019-11-27,2019-12-01,4,Foot,Unknown
Chimezie Metu,left leg injury,2023-01-23,2023-01-25,2,Unknown,Unknown
Chimezie Metu,sore left knee,2022-01-25,2022-01-29,4,Knee,Knee
Chimezie Metu,fractured right wrist,2021-02-18,2021-03-24,34,Wrist,Wrist
Chimezie Metu,sore lower back,2021-05-02,2021-05-07,5,Back,Back
Chinanu Onuaku,placed on IL,2016-11-25,2016-11-27,2,Unknown,Unknown
Chinanu Onuaku,placed on IL,2016-11-01,2016-11-03,2,Unknown,Unknown
Chinanu Onuaku,placed on IL,2016-11-09,2016-11-11,2,Unknown,Unknown
Chinanu Onuaku,placed on IL,2016-11-13,2016-11-14,1,Unknown,Unknown
Chinanu Onuaku,placed on IL,2016-12-02,2016-12-13,11,Unknown,Unknown
Chinanu Onuaku,placed on IL,2016-12-14,2016-12-20,6,Unknown,Unknown
Chinanu Onuaku,placed on IL,2016-12-27,2017-01-05,9,Unknown,Unknown
Chinanu Onuaku,placed on IL,2017-01-15,2017-03-30,74,Unknown,Unknown
Chinanu Onuaku,placed on IL,2016-11-16,2016-11-23,7,Unknown,Unknown
Chinanu Onuaku,placed on IL,2017-04-16,2017-05-09,23,Unknown,Unknown
Chinanu Onuaku,placed on IL,2017-10-17,2017-12-25,69,Unknown,Unknown
Chinanu Onuaku,sinus surgery,2018-01-03,2018-01-04,1,Unknown,General Ailments
Chinanu Onuaku,sinus surgery,2018-01-18,2018-04-11,83,Unknown,General Ailments
Chinanu Onuaku,placed on IL,2017-04-05,2017-04-07,2,Unknown,Unknown
Chris Andersen,sore left knee,2016-01-20,2016-02-19,30,Knee,Knee
Chris Andersen,bruised thigh,2014-05-26,2014-05-30,4,Unknown,Unknown
Chris Andersen,body soreness / knee injury,2014-01-15,2014-01-20,5,Knee,Knee
Chris Andersen,torn ACL in right knee,2016-12-17,2017-02-13,58,Knee,Knee
Chris Andersen,bruised ribs,2014-11-02,2014-11-12,10,Unknown,Unknown
Chris Andersen,sprained right ankle,2014-11-25,2014-12-14,19,Ankle,Ankle
Chris Andersen,illness,2015-02-28,2015-03-02,2,Unknown,General Ailments
Chris Andersen,placed on IL,2015-10-30,2015-11-03,4,Unknown,Unknown
Chris Bosh,strained left calf,2014-12-16,2014-12-29,13,Calf,Soft Tissue Injury
Chris Boucher,placed on IL,2017-10-17,2018-03-14,148,Unknown,Unknown
Chris Boucher,placed on IL,2018-11-23,2018-12-14,21,Unknown,Unknown
Chris Boucher,placed on IL,2019-01-13,2019-01-17,4,Unknown,Unknown
Chris Boucher,placed on IL,2018-10-30,2018-11-17,18,Unknown,Unknown
Chris Boucher,placed on IL,2019-01-23,2019-01-31,8,Unknown,Unknown
Chris Boucher,placed on IL,2019-02-05,2019-02-09,4,Unknown,Unknown
Chris Boucher,back spasms,2019-04-19,2019-05-15,26,Back,Back
Chris Boucher,sprained MCL in left knee,2021-04-23,2021-05-11,18,Knee,Knee
Chris Boucher,sore lower back,2021-11-15,2021-11-18,3,Back,Back
Chris Boucher,left hamstring injury,2022-10-19,2022-10-24,5,Hamstring,Soft Tissue Injury
Chris Boucher,placed on IL,2018-12-26,2018-12-28,2,Unknown,Unknown
Chris Boucher,placed on IL,2018-10-17,2018-10-29,12,Unknown,Unknown
Chris Douglas-Roberts,placed on IL,2014-12-29,2015-01-05,7,Unknown,Unknown
Chris Douglas-Roberts,right Achilles injury,2014-11-10,2014-12-13,33,Ankle,Ankle
Chris Douglas-Roberts,placed on IL,2015-01-07,2015-01-10,3,Unknown,Unknown
Chris Duarte,sore left ankle,2023-03-16,2023-03-25,9,Ankle,Ankle
Chris Duarte,sprained left ankle,2022-11-07,2022-12-18,41,Ankle,Ankle
Chris Duarte,left big toe injury,2022-02-25,2022-02-27,2,Foot,Unknown
Chris Duarte,sore right shoulder,2021-11-15,2021-11-19,4,Shoulder,Shoulder
Chris Kaman,ankle injury,2015-02-11,2015-02-20,9,Ankle,Ankle
Chris Kaman,ankle injury,2015-11-28,2015-12-03,5,Ankle,Ankle
Chris Kaman,illness,2015-12-18,2015-12-20,2,Unknown,General Ailments
Chris Kaman,back injury,2015-02-05,2015-02-07,2,Back,Back
Chris Kaman,illness,2016-03-28,2016-04-02,5,Unknown,General Ailments
Chris McCullough,placed on IL,2018-01-03,2018-01-17,14,Unknown,Unknown
Chris McCullough,placed on IL,2017-03-03,2017-04-08,36,Unknown,Unknown
Chris McCullough,placed on IL,2017-02-24,2017-03-01,5,Unknown,Unknown
Chris McCullough,placed on IL,2017-02-01,2017-02-07,6,Unknown,Unknown
Chris McCullough,placed on IL,2017-01-17,2017-01-23,6,Unknown,Unknown
Chris McCullough,placed on IL,2017-01-12,2017-01-13,1,Unknown,Unknown
Chris McCullough,placed on IL,2018-03-21,2018-04-11,21,Unknown,Unknown
Chris McCullough,placed on IL,2016-11-12,2016-11-14,2,Unknown,Unknown
Chris McCullough,placed on IL,2018-04-14,2018-04-27,13,Unknown,Unknown
Chris McCullough,placed on IL,2016-12-26,2017-01-10,15,Unknown,Unknown
Chris McCullough,placed on IL,2016-12-07,2016-12-23,16,Unknown,Unknown
Chris McCullough,knee injury,2015-10-30,2016-02-05,98,Knee,Knee
Chris Paul,sore right heel,2022-11-26,2022-12-07,11,Unknown,Unknown
Chris Paul,separated right shoulder,2014-01-06,2014-02-09,34,Shoulder,Shoulder
Chris Paul,strained left hamstring,2018-12-22,2019-01-27,36,Hamstring,Soft Tissue Injury
Chris Paul,strained hamstring,2015-05-04,2015-05-08,4,Hamstring,Soft Tissue Injury
Chris Paul,inflamed rib cartilage,2015-12-02,2015-12-07,5,Unknown,Unknown
Chris Paul,left hand injury,2020-08-13,2020-08-18,5,Hand/Finger,Hand/Finger
Chris Paul,placed on IL recoverimg from surgery on left thumb to repair torn ligament,2017-01-28,2017-02-24,27,Unknown,General Ailments
Chris Paul,bruised left knee,2017-10-21,2017-11-16,26,Knee,Knee
Chris Paul,fractured right thumb,2022-02-20,2022-03-24,32,Unknown,Bone Fracture
Chris Silva,placed on IL ineligible,2022-02-05,2022-02-10,5,Unknown,Unknown
Chris Silva,"pubic bone injury, strained left groin",2020-08-18,2020-10-02,45,Groin,Groin
Chris Silva,left hip flexor injury,2021-01-27,2021-02-24,28,Hip,Unknown
Chris Singleton,placed on IL,2014-04-09,2014-04-12,3,Unknown,Unknown
Chris Wilcox,left Achilles tendinitis,2017-02-13,2017-02-23,10,Ankle,Ankle
Christian Wood,fractured left thumb,2023-01-22,2023-02-06,15,Unknown,Bone Fracture
Christian Wood,sprained right ankle,2023-01-14,2023-01-15,1,Ankle,Ankle
Christian Wood,left knee injury,2019-12-20,2019-12-23,3,Knee,Knee
Christian Wood,sprained left knee,2022-11-09,2022-11-10,1,Knee,Knee
Christian Wood,sprained right ankle,2021-02-05,2021-03-17,40,Ankle,Ankle
Christian Wood,illness,2022-02-16,2022-02-17,1,Unknown,General Ailments
Christian Wood,placed on IL,2015-12-11,2015-12-14,3,Unknown,Unknown
Christian Wood,placed on IL,2016-11-18,2016-11-21,3,Unknown,Unknown
Christian Wood,placed on IL,2016-11-25,2016-11-26,1,Unknown,Unknown
Christian Wood,placed on IL,2016-11-28,2017-01-02,35,Unknown,Unknown
Christian Wood,placed on IL,2017-01-07,2017-01-20,13,Unknown,Unknown
Christian Wood,left knee tendinitis,2021-12-15,2021-12-18,3,Knee,Knee
Christian Wood,illness,2021-03-29,2021-03-31,2,Unknown,General Ailments
Christian Wood,placed on IL,2022-12-03,2022-12-05,2,Unknown,Unknown
Christian Wood,illness,2022-03-07,2022-03-12,5,Unknown,General Ailments
Christian Wood,sprained right ankle,2021-01-21,2021-01-28,7,Ankle,Ankle
Chuma Okeke,bruised left knee,2022-03-17,2022-03-19,2,Knee,Knee
Chuma Okeke,left knee injury,2021-01-01,2021-02-01,31,Knee,Knee
Cleanthony Early,placed on IL,2016-03-23,2016-04-01,9,Unknown,Unknown
Cleanthony Early,placed on IL,2015-11-11,2015-11-29,18,Unknown,Unknown
Cleanthony Early,placed on IL,2015-02-09,2015-02-11,2,Unknown,Unknown
Cleanthony Early,placed on IL,2014-11-22,2015-01-02,41,Unknown,Unknown
Cleanthony Early,placed on IL,2015-12-26,2015-12-27,1,Unknown,Unknown
Cleanthony Early,placed on IL,2015-02-06,2015-02-07,1,Unknown,Unknown
Cleanthony Early,ankle injury,2015-01-15,2015-01-23,8,Ankle,Ankle
Cleanthony Early,placed on IL,2015-12-04,2015-12-21,17,Unknown,Unknown
Cleanthony Early,knee injury,2016-01-01,2016-03-20,79,Knee,Knee
Cliff Alexander,sore left knee,2015-10-28,2015-11-08,11,Knee,Knee
Cliff Alexander,placed on IL,2015-12-03,2015-12-21,18,Unknown,Unknown
Cliff Alexander,placed on IL,2015-12-23,2015-12-27,4,Unknown,Unknown
Cliff Alexander,placed on IL,2015-12-30,2016-02-04,36,Unknown,Unknown
Cliff Alexander,placed on IL,2016-02-19,2016-03-23,33,Unknown,Unknown
Cliff Alexander,placed on IL,2015-11-11,2015-11-13,2,Unknown,Unknown
Clint Capela,strained groin,2014-10-28,2014-11-04,7,Groin,Groin
Clint Capela,placed on IL,2014-11-12,2014-12-03,21,Unknown,Unknown
Clint Capela,placed on IL,2014-12-18,2015-01-25,38,Unknown,Unknown
Clint Capela,placed on IL,2015-01-31,2015-02-10,10,Unknown,Unknown
Clint Capela,placed on IL,2015-02-25,2015-03-27,30,Unknown,Unknown
Clint Capela,fractured fibula in left leg,2016-12-20,2017-01-17,28,Unknown,Bone Fracture
Clint Capela,illness,2019-11-27,2019-12-03,6,Unknown,General Ailments
Clint Capela,right heel injury,2019-12-28,2019-12-31,3,Unknown,Unknown
Clint Capela,right calf injury,2023-04-08,2023-04-11,3,Calf,Soft Tissue Injury
Clint Capela,placed on IL,2017-04-07,2017-04-09,2,Unknown,Unknown
Clint Capela,sprained left ankle,2022-01-09,2022-01-21,12,Ankle,Ankle
Clint Capela,strained right calf,2022-12-27,2023-01-16,20,Calf,Soft Tissue Injury
Clint Capela,left Achilles injury,2021-05-16,2021-05-23,7,Ankle,Ankle
Clint Capela,strained right calf,2022-12-15,2022-12-23,8,Calf,Soft Tissue Injury
