Player,Injury,Start Date,Return Date,Days Missed,Injury Category
Bradley Beal,NBA health and safety protocols,2022-11-06,2022-11-16,10,Unknown
Bradley Beal,right leg injury,2019-12-28,2020-01-01,4,Unknown
Bradley Beal,placed on IL for rest,2017-04-12,2017-04-16,4,Unknown
Bradley Beal,sore right hamstring,2016-11-11,2016-11-12,1,Hamstring
Bradley Beal,sprained pelvis,2016-03-17,2016-03-19,2,Unknown
Bradley Beal,sprained pelvis,2016-03-08,2016-03-14,6,Unknown
Bradley Beal,fractured nose and concussion,2016-01-26,2016-01-28,2,Head
Bradley Beal,placed on IL for rest,2016-01-16,2016-01-18,2,Unknown
Bradley Beal,sore right big toe,2015-02-07,2016-01-13,340,Foot
Bradley Beal,fractured left wrist,2014-10-29,2014-11-19,21,Wrist
Bradley Beal,right leg injury,2020-01-04,2020-01-12,8,Unknown
Bradley Beal,back injury,2021-04-10,2021-04-12,2,Back
Brandan Wright,right groin injury,2017-11-20,2017-12-01,11,Groin
Brandan Wright,illness,2018-01-17,2018-01-19,2,Unknown
Brandan Wright,left quadricep injury,2017-12-27,2017-12-30,3,Unknown
Brandan Wright,sore right groin,2017-12-02,2017-12-21,19,Groin
Brandan Wright,left ankle injury,2016-12-06,2017-01-30,55,Ankle
Brandan Wright,sore right knee,2015-12-13,2016-02-19,68,Knee
Brandan Wright,heel injury,2015-01-25,2015-01-28,3,Unknown
Brandan Wright,illness,2018-01-20,2018-01-22,2,Unknown
Brandan Wright,sore left ankle  / knee,2016-10-26,2016-12-05,40,Ankle
Brandan Wright,sore right knee,2018-03-06,2018-03-23,17,Knee
Branden Dawson,placed on IL,2016-04-10,2016-04-13,3,Unknown
Branden Dawson,placed on IL,2016-04-17,2016-04-27,10,Unknown
Branden Dawson,placed on IL,2016-01-13,2016-04-06,84,Unknown
Branden Dawson,placed on IL,2015-10-28,2015-12-25,58,Unknown
Brandon Bass,sore foot / ankle injury,2016-01-14,2016-01-17,3,Ankle
Brandon Boston Jr. / B.J. Boston Jr.,placed on IL,2021-10-29,2021-11-01,3,Unknown
Brandon Boston Jr. / B.J. Boston Jr.,NBA health and safety protocols,2021-12-29,2022-01-06,8,Unknown
Brandon Boston Jr. / B.J. Boston Jr.,illness,2022-03-25,2022-04-04,10,Unknown
Brandon Boston Jr. / B.J. Boston Jr.,placed on IL,2021-11-26,2021-11-29,3,Unknown
Brandon Boston Jr. / B.J. Boston Jr.,tailbone injury,2023-03-08,2023-04-01,24,Unknown
Brandon Clarke,right hip injury,2021-04-16,2021-04-19,3,Hip
Brandon Clarke,left calf injury,2021-04-06,2021-04-09,3,Calf
Brandon Clarke,sore back,2022-01-23,2022-01-26,3,Back
Brandon Clarke,right quadricep injury,2020-02-28,2020-07-31,154,Unknown
Brandon Clarke,sore left hip,2020-01-31,2020-02-02,2,Hip
Brandon Clarke,left oblique injury,2019-12-07,2019-12-11,4,Unknown
Brandon Clarke,back injury,2019-11-09,2019-11-11,2,Back
Brandon Clarke,sore left hip,2022-03-24,2022-03-28,4,Hip
Brandon Clarke,sore left hip,2023-01-03,2023-01-14,11,Hip
Brandon Clarke,sore right knee,2021-12-04,2021-12-26,22,Knee
Brandon Clarke,right calf injury,2021-02-20,2021-02-21,1,Calf
Brandon Davies,fractured right pinky finger,2014-02-09,2014-03-15,34,Hand/Finger
Brandon Goodwin,illness,2021-03-20,2021-03-21,1,Unknown
Brandon Ingram,sprained left ankle,2018-12-07,2018-12-21,14,Ankle
Brandon Ingram,patellar tendinitis in knee,2017-03-26,2017-04-01,6,Knee
Brandon Ingram,tendinitis in left quadriceps,2017-12-23,2017-12-27,4,Unknown
Brandon Ingram,strained left hip flexor,2018-03-03,2018-03-28,25,Hip
Brandon Ingram,right toe inflammation,2021-04-01,2021-04-09,8,Foot
Brandon Ingram,sore left Achilles,2021-12-28,2022-01-03,6,Ankle
Brandon Ingram,bruised right hip,2021-10-30,2021-11-13,14,Hip
Brandon Ingram,right hamstring injury,2022-03-08,2022-03-27,19,Hamstring
Brandon Ingram,right hamstring injury,2022-04-07,2022-04-12,5,Hamstring
Brandon Ingram,concussion,2022-10-24,2022-11-04,11,Head
Brandon Ingram,bruised left toe,2022-11-27,2023-01-25,59,Foot
Brandon Ingram,sprained right ankle,2023-03-11,2023-03-14,3,Ankle
Brandon Ingram,sprained right ankle,2022-01-23,2022-02-01,9,Ankle
Brandon Jennings,placed on IL,2018-04-15,2018-04-20,5,Unknown
Brandon Jennings,torn left Achilles,2015-10-27,2015-12-22,56,Ankle
Brandon Jennings,sore left Achilles,2017-02-15,2017-02-23,8,Ankle
Brandon Jennings,placed on IL,2017-03-01,2017-03-03,2,Unknown
Brandon Knight,sore left knee,2020-02-07,2020-02-10,3,Knee
Brandon Knight,sore left knee,2019-01-16,2019-01-21,5,Knee
Brandon Knight,sore left knee,2020-01-17,2020-02-04,18,Knee
Brandon Knight,NBA health and safety protocols,2021-12-29,2022-01-02,4,Unknown
Brandon Knight,sprained right ankle,2019-11-20,2019-11-22,2,Ankle
Brandon Knight,sprained left ankle,2015-03-11,2015-03-25,14,Ankle
Brandon Knight,placed on IL,2018-12-29,2018-12-31,2,Unknown
Brandon Knight,left knee injury,2018-10-17,2018-12-13,57,Knee
Brandon Knight,placed on IL,2017-04-05,2017-04-07,2,Unknown
Brandon Knight,sprained left ankle,2015-03-30,2015-04-04,5,Ankle
Brandon Paul,placed on IL,2017-12-26,2017-12-28,2,Unknown
Brandon Paul,placed on IL,2018-01-13,2018-01-15,2,Unknown
Brandon Paul,placed on IL,2018-03-03,2018-03-05,2,Unknown
Brandon Paul,placed on IL,2018-04-14,2018-04-16,2,Unknown
Brandon Rush,placed on IL,2015-03-27,2015-03-28,1,Unknown
Brandon Rush,illness,2014-04-04,2014-04-06,2,Unknown
Brandon Rush,stress reaction in back,2014-10-29,2014-11-01,3,Back
Brandon Rush,placed on IL,2015-03-16,2015-03-18,2,Unknown
Brandon Rush,placed on IL,2015-04-05,2015-04-07,2,Unknown
Brandon Rush,toe injury,2016-11-30,2016-12-06,6,Foot
Brandon Rush,placed on IL,2015-11-11,2015-11-14,3,Unknown
Brandon Rush,placed on IL,2015-11-20,2015-11-24,4,Unknown
Brandon Rush,placed on IL,2016-05-26,2016-06-02,7,Unknown
Brandon Rush,placed on IL,2016-11-12,2016-11-13,1,Unknown
Brandon Rush,sprained right big toe,2016-11-19,2016-11-21,2,Foot
Brandon Rush,placed on IL,2015-05-03,2015-05-11,8,Unknown
Brandon Williams (b. 1975-02-27),NBA health and safety protocols,2021-12-30,2022-01-05,6,Unknown
Brian Bowen II,groin injury,2020-12-23,2021-01-17,25,Groin
Brian Roberts,sore left hamstring,2016-10-26,2016-10-28,2,Hamstring
Briante Weber,placed on IL,2016-04-27,2016-05-09,12,Unknown
Briante Weber,placed on IL,2017-10-30,2017-11-22,23,Unknown
Briante Weber,placed on IL,2017-12-09,2017-12-22,13,Unknown
Brice Johnson,placed on IL,2017-12-20,2018-01-08,19,Unknown
Brice Johnson,herniated disc in lower back,2016-10-27,2017-02-23,119,Back
Brice Johnson,placed on IL,2017-11-22,2017-11-30,8,Unknown
Brice Johnson,placed on IL,2017-12-06,2017-12-15,9,Unknown
Brice Johnson,placed on IL,2018-02-11,2018-02-24,13,Unknown
Brodric Thomas,sprained right ankle,2021-01-08,2021-01-19,11,Ankle
Brodric Thomas,placed on IL,2021-11-19,2021-11-20,1,Unknown
Brodric Thomas,sore lower back,2022-01-02,2022-01-10,8,Back
Brodric Thomas,placed on IL,2021-10-22,2021-11-17,26,Unknown
Brodric Thomas,NBA health and safety protocols,2021-12-18,2021-12-25,7,Unknown
Brodric Thomas,placed on IL,2021-11-22,2021-12-13,21,Unknown
Brook Lopez,sore back,2021-10-23,2022-03-13,141,Back
Brook Lopez,back injury,2022-04-01,2022-04-02,1,Back
Brook Lopez,back injury,2022-04-09,2022-04-16,7,Back
Brook Lopez,sore back,2019-11-30,2019-12-04,4,Back
Brook Lopez,sprained right ankle,2017-12-20,2018-01-03,14,Ankle
Brook Lopez,placed on IL for rest,2017-01-15,2017-01-17,2,Unknown
Brook Lopez,placed on IL for rest,2016-12-20,2016-12-22,2,Unknown
Brook Lopez,sore back,2020-02-24,2020-02-25,1,Back
Brook Lopez,sprained right ankle/foot,2014-10-29,2014-11-03,5,Ankle
Brook Lopez,strained lower back,2014-12-08,2014-12-23,15,Back
Bruce Brown,sprained right ankle,2022-12-28,2022-12-30,2,Ankle
Bruce Brown,sore right knee,2021-04-26,2021-05-01,5,Knee
Bruce Brown,left hamstring injury,2021-11-21,2021-11-27,6,Hamstring
Bruce Brown,sore left knee,2020-03-04,2020-03-06,2,Knee
Bruce Brown,left knee inflammation,2023-04-08,2023-04-09,1,Knee
Bruce Brown,illness,2022-04-02,2022-04-04,2,Unknown
Bruce Brown,sprained right ankle,2019-03-10,2019-03-11,1,Ankle
Bruce Brown,calf injury,2019-12-23,2019-12-26,3,Calf
Bruce Brown,placed on IL,2018-11-07,2018-11-09,2,Unknown
Bruce Brown,illness,2020-01-22,2020-01-25,3,Unknown
Bruno Caboclo,placed on IL,2014-12-15,2014-12-21,6,Unknown
Bruno Caboclo,placed on IL,2014-11-30,2014-12-02,2,Unknown
Bruno Caboclo,placed on IL,2014-11-15,2014-11-21,6,Unknown
Bruno Caboclo,placed on IL,2014-11-07,2014-11-11,4,Unknown
Bruno Caboclo,placed on IL,2014-12-27,2015-01-10,14,Unknown
Bruno Caboclo,placed on IL,2014-10-29,2014-11-05,7,Unknown
Bruno Caboclo,placed on IL,2014-11-26,2014-11-28,2,Unknown
Bruno Caboclo,placed on IL,2015-02-06,2015-03-13,35,Unknown
Bruno Caboclo,sprained right ankle,2020-07-31,2020-08-09,9,Ankle
Bruno Caboclo,left knee injury,2020-01-14,2020-02-20,37,Knee
Bruno Caboclo,placed on IL,2017-11-22,2017-12-29,37,Unknown
Bruno Caboclo,placed on IL,2017-11-07,2017-11-17,10,Unknown
Bruno Caboclo,placed on IL,2017-11-01,2017-11-03,2,Unknown
Bruno Caboclo,placed on IL,2017-10-19,2017-10-23,4,Unknown
Bruno Caboclo,placed on IL,2017-04-04,2017-04-12,8,Unknown
Bruno Caboclo,placed on IL,2017-01-29,2017-04-02,63,Unknown
Bruno Caboclo,placed on IL,2016-11-20,2016-11-28,8,Unknown
Bruno Caboclo,placed on IL,2016-03-30,2016-04-08,9,Unknown
Bruno Caboclo,placed on IL,2015-01-14,2015-01-30,16,Unknown
Bruno Caboclo,placed on IL,2016-02-19,2016-03-17,27,Unknown
Bruno Caboclo,placed on IL,2014-12-12,2014-12-14,2,Unknown
Bruno Caboclo,placed on IL,2015-03-15,2015-03-22,7,Unknown
Bruno Caboclo,placed on IL,2015-03-24,2015-03-25,1,Unknown
Bruno Caboclo,placed on IL,2015-10-28,2015-11-10,13,Unknown
Bruno Caboclo,placed on IL,2015-11-28,2015-12-02,4,Unknown
Bruno Caboclo,placed on IL,2015-12-05,2015-12-07,2,Unknown
Bruno Caboclo,placed on IL,2015-12-28,2016-01-01,4,Unknown
Bruno Caboclo,placed on IL,2015-12-13,2015-12-20,7,Unknown
Bruno Caboclo,placed on IL,2016-01-22,2016-02-08,17,Unknown
Bruno Fernando,NBA health and safety protocols,2021-12-24,2022-01-02,9,Unknown
Bruno Fernando,lower back spasms,2021-12-07,2021-12-18,11,Back
Bruno Fernando,placed on IL,2021-10-30,2021-11-01,2,Unknown
Bruno Fernando,strained left calf,2020-01-28,2020-02-05,8,Calf
Bryce Cotton,placed on IL,2015-11-29,2015-12-02,3,Unknown
Bryce Cotton,placed on IL,2015-12-04,2015-12-09,5,Unknown
Bryce Cotton,placed on IL,2015-12-11,2015-12-28,17,Unknown
Bryn Forbes,toe injury,2021-03-24,2021-03-26,2,Foot
Bryn Forbes,placed on IL,2016-11-09,2016-11-11,2,Unknown
Bryn Forbes,placed on IL,2017-02-13,2017-03-08,23,Unknown
Bryn Forbes,placed on IL,2017-01-31,2017-02-02,2,Unknown
Bryn Forbes,placed on IL,2017-01-19,2017-01-21,2,Unknown
Bryn Forbes,placed on IL,2016-12-25,2017-01-14,20,Unknown
Bryn Forbes,placed on IL,2016-12-18,2016-12-22,4,Unknown
Bryn Forbes,placed on IL,2016-12-08,2016-12-14,6,Unknown
Bryn Forbes,placed on IL,2016-12-02,2016-12-06,4,Unknown
Bryn Forbes,placed on IL,2016-11-29,2016-11-30,1,Unknown
Bryn Forbes,placed on IL,2016-11-23,2016-11-26,3,Unknown
Bryn Forbes,placed on IL,2016-11-18,2016-11-21,3,Unknown
Bryn Forbes,placed on IL,2016-11-14,2016-11-16,2,Unknown
Bryn Forbes,placed on IL,2017-04-20,2017-05-05,15,Unknown
Bryn Forbes,placed on IL,2017-02-04,2017-02-10,6,Unknown
Buddy Hield,sore/sprained right ankle,2017-11-18,2017-11-22,4,Ankle
Buddy Hield,illness,2023-03-27,2023-03-30,3,Unknown
Buddy Hield,illness,2021-04-12,2021-04-14,2,Unknown
Byron Mullens / B.J. Mullens,placed on IL,2014-01-17,2014-01-27,10,Unknown
Byron Mullens / B.J. Mullens,placed on IL,2014-02-09,2014-02-12,3,Unknown
Byron Mullens / B.J. Mullens,placed on IL,2014-02-03,2014-02-05,2,Unknown
C.J. Elleby,strained left hamstring,2022-01-28,2022-02-02,5,Hamstring
C.J. Elleby,sprained right ankle,2022-01-17,2022-01-19,2,Ankle
C.J. Elleby,illness,2021-02-11,2021-02-12,1,Unknown
C.J. McCollum,NBA health and safety protocols,2022-03-10,2022-03-15,5,Unknown
C.J. McCollum,sprained right ankle,2023-02-13,2023-02-15,2,Ankle
C.J. McCollum,right finger injury,2014-11-21,2015-12-11,385,Hand/Finger
C.J. McCollum,sore/sprained ankles,2015-12-21,2015-12-23,2,Ankle
C.J. McCollum,placed on IL,2016-01-06,2016-01-08,2,Unknown
C.J. McCollum,sprained left ankle,2018-12-06,2018-12-08,2,Ankle
C.J. McCollum,illness,2022-11-23,2022-12-02,9,Unknown
C.J. McCollum,left knee injury,2019-03-18,2019-04-07,20,Knee
C.J. McCollum,fractured left foot,2021-01-18,2021-03-16,57,Foot
C.J. McCollum,bruised ribs,2021-12-06,2022-01-17,42,Unknown
C.J. Miles,foot injury,2015-03-10,2015-03-12,2,Foot
C.J. Miles,sore left knee,2016-11-21,2016-12-04,13,Knee
C.J. Miles,flu,2017-11-03,2017-11-05,2,Unknown
C.J. Miles,NBA health and safety protocols,2021-12-24,2021-12-30,6,Unknown
C.J. Miles,sore right knee,2018-01-30,2018-02-04,5,Knee
C.J. Miles,left wrist injury,2019-11-27,2020-01-12,46,Wrist
C.J. Miles,gastroenteritis,2018-03-21,2018-03-25,4,Unknown
C.J. Miles,right hip injury,2018-11-07,2018-11-10,3,Hip
C.J. Miles,strained right adductor,2018-11-14,2018-11-23,9,Unknown
C.J. Miles,placed on IL,2019-02-07,2019-02-09,2,Unknown
C.J. Miles,left foot injury,2019-10-23,2019-11-04,12,Foot
C.J. Miles,groin injury,2015-01-25,2015-01-29,4,Groin
C.J. Miles,sprained left ankle,2014-04-04,2014-04-11,7,Ankle
C.J. Miles,dental procedure,2017-12-20,2017-12-26,6,Unknown
C.J. Watson,sprained left ankle,2016-04-03,2016-04-06,3,Ankle
C.J. Watson,placed on IL,2015-11-18,2016-02-19,93,Unknown
C.J. Watson,right foot injury,2014-11-07,2015-01-22,76,Foot
C.J. Watson,strained right hamstring / elbow injury,2014-03-15,2014-04-09,25,Hamstring
C.J. Watson,sore right elbow,2015-04-05,2015-04-08,3,Elbow
C.J. Watson,right elbow injury,2014-03-07,2014-03-14,7,Elbow
C.J. Watson,Achilles injury,2017-02-23,2017-03-03,8,Ankle
C.J. Wilcox,placed on IL,2014-10-30,2014-11-26,27,Unknown
C.J. Wilcox,placed on IL,2014-11-28,2014-12-03,5,Unknown
C.J. Wilcox,placed on IL,2014-12-13,2015-01-07,25,Unknown
C.J. Wilcox,placed on IL,2015-03-15,2015-03-20,5,Unknown
C.J. Wilcox,placed on IL,2015-03-22,2015-03-25,3,Unknown
C.J. Wilcox,placed on IL,2016-04-17,2016-04-27,10,Unknown
C.J. Wilcox,placed on IL,2015-12-07,2016-01-13,37,Unknown
C.J. Wilcox,placed on IL,2016-12-16,2016-12-23,7,Unknown
C.J. Wilcox,placed on IL,2017-01-04,2017-01-08,4,Unknown
C.J. Wilcox,torn right Achilles tendon,2018-09-21,2018-10-19,28,Ankle
C.J. Wilcox,placed on IL,2016-12-13,2016-12-14,1,Unknown
C.J. Williams,placed on IL,2017-11-17,2017-11-22,5,Unknown
C.J. Williams,placed on IL,2018-01-13,2018-02-28,46,Unknown
C.J. Williams,placed on IL,2017-10-19,2017-11-10,22,Unknown
Cade Cunningham,sprained right ankle,2021-10-19,2021-10-30,11,Ankle
Cade Cunningham,right ankle injury,2021-10-31,2021-11-02,2,Ankle
Cade Cunningham,NBA health and safety protocols,2021-12-22,2022-01-02,11,Unknown
Caleb Martin,NBA health and safety protocols,2021-12-11,2021-12-24,13,Unknown
Caleb Martin,placed on IL,2021-10-25,2021-10-27,2,Unknown
Caleb Martin,placed on IL,2021-10-29,2021-10-30,1,Unknown
Caleb Martin,left Achilles injury,2022-02-03,2022-02-05,2,Ankle
Caleb Martin,sore left knee,2023-03-11,2023-03-13,2,Knee
Caleb Martin,hyperextended left knee,2022-03-11,2022-03-18,7,Knee
Caleb Martin,sprained left ankle,2022-12-20,2022-12-23,3,Ankle
Caleb Martin,sprained left ankle,2022-12-30,2023-01-02,3,Ankle
Caleb Martin,strained left quadriceps,2023-01-10,2023-01-16,6,Unknown
Caleb Martin,left Achilles injury,2022-02-10,2022-02-24,14,Ankle
Caleb Martin,right calf injury,2022-03-28,2022-04-02,5,Calf
Caleb Swanigan,placed on IL,2017-12-05,2017-12-09,4,Unknown
Caleb Swanigan,placed on IL,2017-11-30,2017-12-02,2,Unknown
Caleb Swanigan,placed on IL,2017-12-15,2017-12-22,7,Unknown
Caleb Swanigan,placed on IL,2017-12-28,2018-02-05,39,Unknown
Cameron Bairstow,placed on IL,2015-11-24,2015-12-07,13,Unknown
Cameron Bairstow,placed on IL,2015-04-08,2015-04-09,1,Unknown
Cameron Bairstow,placed on IL,2015-04-25,2015-05-10,15,Unknown
Cameron Bairstow,illness,2015-03-23,2015-03-25,2,Unknown
Cameron Bairstow,placed on IL,2015-10-30,2015-11-01,2,Unknown
Cameron Bairstow,placed on IL,2015-02-20,2015-02-21,1,Unknown
Cameron Bairstow,back injury,2016-03-21,2016-04-02,12,Back
Cameron Bairstow,back injury,2016-03-05,2016-03-14,9,Back
Cameron Johnson,sprained right wrist,2021-05-07,2021-05-23,16,Wrist
Cameron Johnson,bruised right quadriceps,2022-03-05,2022-04-01,27,Unknown
Cameron Johnson,sore right knee,2023-03-08,2023-03-10,2,Knee
Cameron Johnson,NBA health and safety protocols,2021-03-04,2021-03-21,17,Unknown
Cameron Johnson,bruised right quadriceps,2020-02-02,2020-02-07,5,Unknown
Cameron Johnson,left calf injury,2019-10-22,2019-10-26,4,Calf
Cameron Johnson,illness,2021-06-30,2021-07-03,3,Unknown
Cameron McGriff,NBA health and safety protocols,2022-01-02,2022-01-05,3,Unknown
Cameron Oliver,NBA health and safety protocols,2022-01-05,2022-01-08,3,Unknown
Cameron Payne,placed on IL,2017-03-30,2017-04-06,7,Unknown
Cameron Payne,sore right hip,2016-04-16,2016-04-18,2,Hip
Cameron Payne,placed on IL  surgery on right foot to repair fracture,2016-10-26,2017-01-07,73,Foot
Cameron Payne,flu,2017-02-24,2017-02-25,1,Unknown
Cameron Payne,sore right foot,2017-03-15,2017-03-22,7,Foot
Cameron Payne,surgery to repair fractured right foot,2017-10-19,2018-02-22,126,Foot
Cameron Payne,right foot injury,2021-01-30,2021-02-13,14,Foot
Cameron Payne,concussion,2016-01-29,2016-02-01,3,Head
Cameron Payne,placed on IL,2015-10-30,2015-11-01,2,Unknown
Cameron Payne,sprained right wrist,2022-01-24,2022-03-02,37,Wrist
Cameron Payne,left foot injury,2022-11-04,2022-11-07,3,Foot
Cameron Payne,placed on IL,2017-04-16,2017-04-21,5,Unknown
Cameron Payne,sore right foot,2023-01-06,2023-02-24,49,Foot
Cameron Payne,right foot injury,2022-12-15,2023-01-02,18,Foot
Cameron Reddish / Cam Reddish,sprained right wrist,2020-01-04,2020-01-06,2,Wrist
Cameron Reddish / Cam Reddish,concussion,2020-02-03,2020-02-10,7,Head
Cameron Reddish / Cam Reddish,sore right Achilles,2021-02-23,2021-06-23,120,Ankle
Cameron Reddish / Cam Reddish,sprained left wrist,2021-11-28,2021-12-10,12,Wrist
Cameron Reddish / Cam Reddish,sprained left wrist,2019-11-22,2019-11-25,3,Wrist
Cameron Reddish / Cam Reddish,sprained right ankle,2022-01-03,2022-01-05,2,Ankle
Cameron Reddish / Cam Reddish,sprained right ankle,2022-01-12,2022-01-23,11,Ankle
Cameron Reddish / Cam Reddish,right groin injury,2022-11-20,2022-11-27,7,Groin
Cameron Reddish / Cam Reddish,sprained left wrist,2019-11-30,2019-12-02,2,Wrist
Cameron Thomas / Cam Thomas,NBA health and safety protocols,2021-12-23,2021-12-29,6,Unknown
Caris LeVert,strained left groin,2018-01-03,2018-01-08,5,Groin
Caris LeVert,illness,2017-02-25,2017-02-28,3,Unknown
Caris LeVert,sore foot,2016-10-26,2016-12-05,40,Foot
Caris LeVert,right calf injury,2022-01-20,2022-01-24,4,Calf
Caris LeVert,sprained right knee,2018-02-07,2018-02-26,19,Knee
Caris LeVert,right foot injury,2018-04-09,2018-04-11,2,Foot
Caris LeVert,right foot injury,2018-11-14,2019-02-08,86,Foot
Caris LeVert,NBA health and safety protocols,2022-01-02,2022-01-12,10,Unknown
Caris LeVert,placed on IL,2021-01-13,2021-03-13,59,Unknown
Caris LeVert,sore lower back,2021-10-19,2021-10-30,11,Back
Caris LeVert,sore lower back,2021-11-10,2021-11-13,3,Back
Caris LeVert,sore right knee,2023-04-09,2023-04-15,6,Knee
Caris LeVert,right hamstring injury,2023-02-02,2023-02-06,4,Hamstring
Caris LeVert,sprained left ankle,2022-11-21,2022-11-28,7,Ankle
Caris LeVert,sprained right foot,2022-02-24,2022-03-14,18,Foot
Caris LeVert,sore left groin,2018-01-30,2018-02-02,3,Groin
Caris LeVert,right thumb injury,2019-11-12,2020-01-04,53,Unknown
Carl Landry,sprained right wrist,2015-01-17,2015-01-28,11,Wrist
Carl Landry,placed on IL  surgery on right wrist,2015-10-28,2015-12-23,56,Wrist
Carmelo Anthony,tightness in lower back,2022-01-12,2022-01-19,7,Back
Carmelo Anthony,sprained right ankle,2018-02-08,2018-02-13,5,Ankle
Carmelo Anthony,strained right hamstring,2022-02-04,2022-02-25,21,Hamstring
Carmelo Anthony,illness,2022-03-18,2022-03-19,1,Unknown
Carmelo Anthony,illness,2022-04-01,2022-04-03,2,Unknown
Carmelo Anthony,player not with team,2018-11-15,2019-01-22,68,Unknown
Carmelo Anthony,placed on IL for rest,2018-03-03,2018-03-06,3,Unknown
Carmelo Anthony,placed on IL,2020-12-28,2020-12-30,2,Unknown
Carmelo Anthony,sore lower back,2017-03-31,2017-04-04,4,Back
Carmelo Anthony,sprained right ankle,2021-05-08,2021-05-11,3,Ankle
Carmelo Anthony,sore right shoulder,2016-12-15,2016-12-17,2,Shoulder
Carmelo Anthony,sore left knee,2016-02-05,2016-02-07,2,Knee
Carmelo Anthony,placed on IL for rest,2015-02-07,2015-02-09,2,Unknown
Carmelo Anthony,sore left knee,2015-01-04,2015-01-15,11,Knee
Carmelo Anthony,sore left knee,2017-03-25,2017-03-27,2,Knee
Caron Butler,ankle injury,2014-02-05,2014-02-18,13,Ankle
Caron Butler,back spasms,2015-02-11,2015-02-20,9,Back
Caron Butler,ankle injury,2015-11-25,2015-12-03,8,Ankle
Carrick Felix,placed on IL,2014-01-10,2014-04-16,96,Unknown
Carsen Edwards,NBA health and safety protocols,2021-01-14,2021-01-23,9,Unknown
Cartier Martin,strained right foot,2014-10-29,2014-11-17,19,Foot
