Player,Injury,Start Date,Return Date,Days Missed,Injury Category
Brian Bowen II,Groin Injury,2020-12-23,2021-01-17,25,Hip/Groin
Brian Roberts,Sore Left Hamstring,2016-10-26,2016-10-28,2,Thigh
Briante Weber,Unknown,2016-04-27,2016-05-09,12,Other/Unspecified
Briante Weber,Unknown,2017-10-30,2017-11-22,23,Other/Unspecified
Briante Weber,Unknown,2017-12-09,2017-12-22,13,Other/Unspecified
Brice Johnson,Unknown,2017-12-20,2018-01-08,19,Other/Unspecified
Brice Johnson,Herniated Disc In Lower Back,2016-10-27,2017-02-23,119,Back/Spine
Brice Johnson,Unknown,2017-11-22,2017-11-30,8,Other/Unspecified
Brice Johnson,Unknown,2017-12-06,2017-12-15,9,Other/Unspecified
Brice Johnson,Unknown,2018-02-11,2018-02-24,13,Other/Unspecified
Brodric Thomas,Sprained Right Ankle,2021-01-08,2021-01-19,11,Ankle
Brodric Thomas,Unknown,2021-11-19,2021-11-20,1,Other/Unspecified
Brodric Thomas,Sore Lower Back,2022-01-02,2022-01-10,8,Back/Spine
Brodric Thomas,Unknown,2021-10-22,2021-11-17,26,Other/Unspecified
Brodric Thomas,Unknown,2021-11-22,2021-12-13,21,Other/Unspecified
Brook Lopez,Sore Back,2021-10-23,2022-03-13,141,Back/Spine
Brook Lopez,Back Injury,2022-04-01,2022-04-02,1,Back/Spine
Brook Lopez,Back Injury,2022-04-09,2022-04-16,7,Back/Spine
Brook Lopez,Sore Back,2019-11-30,2019-12-04,4,Back/Spine
Brook Lopez,Sprained Right Ankle,2017-12-20,2018-01-03,14,Ankle
Brook Lopez,Unknown For Rest,2017-01-15,2017-01-17,2,Other/Unspecified
Brook Lopez,Unknown For Rest,2016-12-20,2016-12-22,2,Other/Unspecified
Brook Lopez,Sore Back,2020-02-24,2020-02-25,1,Back/Spine
Brook Lopez,Sprained Right Ankle/Foot,2014-10-29,2014-11-03,5,Ankle
Brook Lopez,Strained Lower Back,2014-12-08,2014-12-23,15,Back/Spine
Bruce Brown,Sprained Right Ankle,2022-12-28,2022-12-30,2,Ankle
Bruce Brown,Sore Right Knee,2021-04-26,2021-05-01,5,Knee
Bruce Brown,Left Hamstring Injury,2021-11-21,2021-11-27,6,Thigh
Bruce Brown,Sore Left Knee,2020-03-04,2020-03-06,2,Knee
Bruce Brown,Left Knee Inflammation,2023-04-08,2023-04-09,1,Knee
Bruce Brown,Illness,2022-04-02,2022-04-04,2,General Illness
Bruce Brown,Sprained Right Ankle,2019-03-10,2019-03-11,1,Ankle
Bruce Brown,Calf Injury,2019-12-23,2019-12-26,3,Calf/Shin
Bruce Brown,Unknown,2018-11-07,2018-11-09,2,Other/Unspecified
Bruce Brown,Illness,2020-01-22,2020-01-25,3,General Illness
Bruno Caboclo,Unknown,2014-12-15,2014-12-21,6,Other/Unspecified
Bruno Caboclo,Unknown,2014-11-30,2014-12-02,2,Other/Unspecified
Bruno Caboclo,Unknown,2014-11-15,2014-11-21,6,Other/Unspecified
Bruno Caboclo,Unknown,2014-11-07,2014-11-11,4,Other/Unspecified
Bruno Caboclo,Unknown,2014-12-27,2015-01-10,14,Other/Unspecified
Bruno Caboclo,Unknown,2014-10-29,2014-11-05,7,Other/Unspecified
Bruno Caboclo,Unknown,2014-11-26,2014-11-28,2,Other/Unspecified
Bruno Caboclo,Unknown,2015-02-06,2015-03-13,35,Other/Unspecified
Bruno Caboclo,Sprained Right Ankle,2020-07-31,2020-08-09,9,Ankle
Bruno Caboclo,Left Knee Injury,2020-01-14,2020-02-20,37,Knee
Bruno Caboclo,Unknown,2017-11-22,2017-12-29,37,Other/Unspecified
Bruno Caboclo,Unknown,2017-11-07,2017-11-17,10,Other/Unspecified
Bruno Caboclo,Unknown,2017-11-01,2017-11-03,2,Other/Unspecified
Bruno Caboclo,Unknown,2017-10-19,2017-10-23,4,Other/Unspecified
Bruno Caboclo,Unknown,2017-04-04,2017-04-12,8,Other/Unspecified
Bruno Caboclo,Unknown,2017-01-29,2017-04-02,63,Other/Unspecified
Bruno Caboclo,Unknown,2016-11-20,2016-11-28,8,Other/Unspecified
Bruno Caboclo,Unknown,2016-03-30,2016-04-08,9,Other/Unspecified
Bruno Caboclo,Unknown,2015-01-14,2015-01-30,16,Other/Unspecified
Bruno Caboclo,Unknown,2016-02-19,2016-03-17,27,Other/Unspecified
Bruno Caboclo,Unknown,2014-12-12,2014-12-14,2,Other/Unspecified
Bruno Caboclo,Unknown,2015-03-15,2015-03-22,7,Other/Unspecified
Bruno Caboclo,Unknown,2015-03-24,2015-03-25,1,Other/Unspecified
Bruno Caboclo,Unknown,2015-10-28,2015-11-10,13,Other/Unspecified
Bruno Caboclo,Unknown,2015-11-28,2015-12-02,4,Other/Unspecified
Bruno Caboclo,Unknown,2015-12-05,2015-12-07,2,Other/Unspecified
Bruno Caboclo,Unknown,2015-12-28,2016-01-01,4,Other/Unspecified
Bruno Caboclo,Unknown,2015-12-13,2015-12-20,7,Other/Unspecified
Bruno Caboclo,Unknown,2016-01-22,2016-02-08,17,Other/Unspecified
Bruno Fernando,Lower Back Spasms,2021-12-07,2021-12-18,11,Back/Spine
Bruno Fernando,Unknown,2021-10-30,2021-11-01,2,Other/Unspecified
Bruno Fernando,Strained Left Calf,2020-01-28,2020-02-05,8,Calf/Shin
Bryce Cotton,Unknown,2015-11-29,2015-12-02,3,Other/Unspecified
Bryce Cotton,Unknown,2015-12-04,2015-12-09,5,Other/Unspecified
Bryce Cotton,Unknown,2015-12-11,2015-12-28,17,Other/Unspecified
Bryn Forbes,Toe Injury,2021-03-24,2021-03-26,2,Foot/Toe
Bryn Forbes,Unknown,2016-11-09,2016-11-11,2,Other/Unspecified
Bryn Forbes,Unknown,2017-02-13,2017-03-08,23,Other/Unspecified
Bryn Forbes,Unknown,2017-01-31,2017-02-02,2,Other/Unspecified
Bryn Forbes,Unknown,2017-01-19,2017-01-21,2,Other/Unspecified
Bryn Forbes,Unknown,2016-12-25,2017-01-14,20,Other/Unspecified
Bryn Forbes,Unknown,2016-12-18,2016-12-22,4,Other/Unspecified
Bryn Forbes,Unknown,2016-12-08,2016-12-14,6,Other/Unspecified
Bryn Forbes,Unknown,2016-12-02,2016-12-06,4,Other/Unspecified
Bryn Forbes,Unknown,2016-11-29,2016-11-30,1,Other/Unspecified
Bryn Forbes,Unknown,2016-11-23,2016-11-26,3,Other/Unspecified
Bryn Forbes,Unknown,2016-11-18,2016-11-21,3,Other/Unspecified
Bryn Forbes,Unknown,2016-11-14,2016-11-16,2,Other/Unspecified
Bryn Forbes,Unknown,2017-04-20,2017-05-05,15,Other/Unspecified
Bryn Forbes,Unknown,2017-02-04,2017-02-10,6,Other/Unspecified
Buddy Hield,Sore/Sprained Right Ankle,2017-11-18,2017-11-22,4,Ankle
Buddy Hield,Illness,2023-03-27,2023-03-30,3,General Illness
Buddy Hield,Illness,2021-04-12,2021-04-14,2,General Illness
Byron Mullens / B.J. Mullens,Unknown,2014-01-17,2014-01-27,10,Other/Unspecified
Byron Mullens / B.J. Mullens,Unknown,2014-02-09,2014-02-12,3,Other/Unspecified
Byron Mullens / B.J. Mullens,Unknown,2014-02-03,2014-02-05,2,Other/Unspecified
C.J. Elleby,Strained Left Hamstring,2022-01-28,2022-02-02,5,Thigh
C.J. Elleby,Sprained Right Ankle,2022-01-17,2022-01-19,2,Ankle
C.J. Elleby,Illness,2021-02-11,2021-02-12,1,General Illness
C.J. McCollum,Sprained Right Ankle,2023-02-13,2023-02-15,2,Ankle
C.J. McCollum,Right Finger Injury,2014-11-21,2015-12-11,385,Wrist/Hand/Finger
C.J. McCollum,Sore/Sprained Ankles,2015-12-21,2015-12-23,2,Ankle
C.J. McCollum,Unknown,2016-01-06,2016-01-08,2,Other/Unspecified
C.J. McCollum,Sprained Left Ankle,2018-12-06,2018-12-08,2,Ankle
C.J. McCollum,Illness,2022-11-23,2022-12-02,9,General Illness
C.J. McCollum,Left Knee Injury,2019-03-18,2019-04-07,20,Knee
C.J. McCollum,Fractured Left Foot,2021-01-18,2021-03-16,57,Face/Nose
C.J. McCollum,Bruised Ribs,2021-12-06,2022-01-17,42,Abdomen/Core
C.J. Miles,Foot Injury,2015-03-10,2015-03-12,2,Foot/Toe
C.J. Miles,Sore Left Knee,2016-11-21,2016-12-04,13,Knee
C.J. Miles,Flu,2017-11-03,2017-11-05,2,General Illness
C.J. Miles,Sore Right Knee,2018-01-30,2018-02-04,5,Knee
C.J. Miles,Left Wrist Injury,2019-11-27,2020-01-12,46,Wrist/Hand/Finger
C.J. Miles,Gastroenteritis,2018-03-21,2018-03-25,4,General Illness
C.J. Miles,Right Hip Injury,2018-11-07,2018-11-10,3,Hip/Groin
C.J. Miles,Strained Right Adductor,2018-11-14,2018-11-23,9,Other/Unspecified
C.J. Miles,Unknown,2019-02-07,2019-02-09,2,Other/Unspecified
C.J. Miles,Left Foot Injury,2019-10-23,2019-11-04,12,Foot/Toe
C.J. Miles,Groin Injury,2015-01-25,2015-01-29,4,Hip/Groin
C.J. Miles,Sprained Left Ankle,2014-04-04,2014-04-11,7,Ankle
C.J. Miles,Dental Procedure,2017-12-20,2017-12-26,6,Other/Unspecified
C.J. Watson,Sprained Left Ankle,2016-04-03,2016-04-06,3,Ankle
C.J. Watson,Unknown,2015-11-18,2016-02-19,93,Other/Unspecified
C.J. Watson,Right Foot Injury,2014-11-07,2015-01-22,76,Foot/Toe
C.J. Watson,Strained Right Hamstring / Elbow Injury,2014-03-15,2014-04-09,25,Arm/Elbow
C.J. Watson,Sore Right Elbow,2015-04-05,2015-04-08,3,Arm/Elbow
C.J. Watson,Right Elbow Injury,2014-03-07,2014-03-14,7,Arm/Elbow
C.J. Watson,Achilles Injury,2017-02-23,2017-03-03,8,Ankle
C.J. Wilcox,Unknown,2014-10-30,2014-11-26,27,Other/Unspecified
C.J. Wilcox,Unknown,2014-11-28,2014-12-03,5,Other/Unspecified
C.J. Wilcox,Unknown,2014-12-13,2015-01-07,25,Other/Unspecified
C.J. Wilcox,Unknown,2015-03-15,2015-03-20,5,Other/Unspecified
C.J. Wilcox,Unknown,2015-03-22,2015-03-25,3,Other/Unspecified
C.J. Wilcox,Unknown,2016-04-17,2016-04-27,10,Other/Unspecified
C.J. Wilcox,Unknown,2015-12-07,2016-01-13,37,Other/Unspecified
C.J. Wilcox,Unknown,2016-12-16,2016-12-23,7,Other/Unspecified
C.J. Wilcox,Unknown,2017-01-04,2017-01-08,4,Other/Unspecified
C.J. Wilcox,Torn Right Achilles Tendon,2018-09-21,2018-10-19,28,Ankle
C.J. Wilcox,Unknown,2016-12-13,2016-12-14,1,Other/Unspecified
C.J. Williams,Unknown,2017-11-17,2017-11-22,5,Other/Unspecified
C.J. Williams,Unknown,2018-01-13,2018-02-28,46,Other/Unspecified
C.J. Williams,Unknown,2017-10-19,2017-11-10,22,Other/Unspecified
Cade Cunningham,Sprained Right Ankle,2021-10-19,2021-10-30,11,Ankle
Cade Cunningham,Right Ankle Injury,2021-10-31,2021-11-02,2,Ankle
Caleb Martin,Unknown,2021-10-25,2021-10-27,2,Other/Unspecified
Caleb Martin,Unknown,2021-10-29,2021-10-30,1,Other/Unspecified
Caleb Martin,Left Achilles Injury,2022-02-03,2022-02-05,2,Ankle
Caleb Martin,Sore Left Knee,2023-03-11,2023-03-13,2,Knee
Caleb Martin,Hyperextended Left Knee,2022-03-11,2022-03-18,7,Knee
Caleb Martin,Sprained Left Ankle,2022-12-20,2022-12-23,3,Ankle
Caleb Martin,Sprained Left Ankle,2022-12-30,2023-01-02,3,Ankle
Caleb Martin,Strained Left Quadriceps,2023-01-10,2023-01-16,6,Thigh
Caleb Martin,Left Achilles Injury,2022-02-10,2022-02-24,14,Ankle
Caleb Martin,Right Calf Injury,2022-03-28,2022-04-02,5,Calf/Shin
Caleb Swanigan,Unknown,2017-12-05,2017-12-09,4,Other/Unspecified
Caleb Swanigan,Unknown,2017-11-30,2017-12-02,2,Other/Unspecified
Caleb Swanigan,Unknown,2017-12-15,2017-12-22,7,Other/Unspecified
Caleb Swanigan,Unknown,2017-12-28,2018-02-05,39,Other/Unspecified
Cameron Bairstow,Unknown,2015-11-24,2015-12-07,13,Other/Unspecified
Cameron Bairstow,Unknown,2015-04-08,2015-04-09,1,Other/Unspecified
Cameron Bairstow,Unknown,2015-04-25,2015-05-10,15,Other/Unspecified
Cameron Bairstow,Illness,2015-03-23,2015-03-25,2,General Illness
Cameron Bairstow,Unknown,2015-10-30,2015-11-01,2,Other/Unspecified
Cameron Bairstow,Unknown,2015-02-20,2015-02-21,1,Other/Unspecified
Cameron Bairstow,Back Injury,2016-03-21,2016-04-02,12,Back/Spine
Cameron Bairstow,Back Injury,2016-03-05,2016-03-14,9,Back/Spine
Cameron Johnson,Sprained Right Wrist,2021-05-07,2021-05-23,16,Wrist/Hand/Finger
Cameron Johnson,Bruised Right Quadriceps,2022-03-05,2022-04-01,27,Thigh
Cameron Johnson,Sore Right Knee,2023-03-08,2023-03-10,2,Knee
Cameron Johnson,Bruised Right Quadriceps,2020-02-02,2020-02-07,5,Thigh
Cameron Johnson,Left Calf Injury,2019-10-22,2019-10-26,4,Calf/Shin
Cameron Johnson,Illness,2021-06-30,2021-07-03,3,General Illness
Cameron Payne,Unknown,2017-03-30,2017-04-06,7,Other/Unspecified
Cameron Payne,Sore Right Hip,2016-04-16,2016-04-18,2,Hip/Groin
Cameron Payne,Unknown  Surgery On Right Foot To Repair Fracture,2016-10-26,2017-01-07,73,Face/Nose
Cameron Payne,Flu,2017-02-24,2017-02-25,1,General Illness
Cameron Payne,Sore Right Foot,2017-03-15,2017-03-22,7,Foot/Toe
Cameron Payne,Surgery To Repair Fractured Right Foot,2017-10-19,2018-02-22,126,Face/Nose
Cameron Payne,Right Foot Injury,2021-01-30,2021-02-13,14,Foot/Toe
Cameron Payne,Concussion,2016-01-29,2016-02-01,3,Head
Cameron Payne,Unknown,2015-10-30,2015-11-01,2,Other/Unspecified
Cameron Payne,Sprained Right Wrist,2022-01-24,2022-03-02,37,Wrist/Hand/Finger
Cameron Payne,Left Foot Injury,2022-11-04,2022-11-07,3,Foot/Toe
Cameron Payne,Unknown,2017-04-16,2017-04-21,5,Other/Unspecified
Cameron Payne,Sore Right Foot,2023-01-06,2023-02-24,49,Foot/Toe
Cameron Payne,Right Foot Injury,2022-12-15,2023-01-02,18,Foot/Toe
Cameron Reddish / Cam Reddish,Sprained Right Wrist,2020-01-04,2020-01-06,2,Wrist/Hand/Finger
Cameron Reddish / Cam Reddish,Concussion,2020-02-03,2020-02-10,7,Head
Cameron Reddish / Cam Reddish,Sore Right Achilles,2021-02-23,2021-06-23,120,Ankle
Cameron Reddish / Cam Reddish,Sprained Left Wrist,2021-11-28,2021-12-10,12,Wrist/Hand/Finger
Cameron Reddish / Cam Reddish,Sprained Left Wrist,2019-11-22,2019-11-25,3,Wrist/Hand/Finger
Cameron Reddish / Cam Reddish,Sprained Right Ankle,2022-01-03,2022-01-05,2,Ankle
Cameron Reddish / Cam Reddish,Sprained Right Ankle,2022-01-12,2022-01-23,11,Ankle
Cameron Reddish / Cam Reddish,Right Groin Injury,2022-11-20,2022-11-27,7,Hip/Groin
Cameron Reddish / Cam Reddish,Sprained Left Wrist,2019-11-30,2019-12-02,2,Wrist/Hand/Finger
Caris LeVert,Strained Left Groin,2018-01-03,2018-01-08,5,Hip/Groin
Caris LeVert,Illness,2017-02-25,2017-02-28,3,General Illness
Caris LeVert,Sore Foot,2016-10-26,2016-12-05,40,Foot/Toe
Caris LeVert,Right Calf Injury,2022-01-20,2022-01-24,4,Calf/Shin
Caris LeVert,Sprained Right Knee,2018-02-07,2018-02-26,19,Knee
Caris LeVert,Right Foot Injury,2018-04-09,2018-04-11,2,Foot/Toe
Caris LeVert,Right Foot Injury,2018-11-14,2019-02-08,86,Foot/Toe
Caris LeVert,Unknown,2021-01-13,2021-03-13,59,Other/Unspecified
Caris LeVert,Sore Lower Back,2021-10-19,2021-10-30,11,Back/Spine
Caris LeVert,Sore Lower Back,2021-11-10,2021-11-13,3,Back/Spine
Caris LeVert,Sore Right Knee,2023-04-09,2023-04-15,6,Knee
Caris LeVert,Right Hamstring Injury,2023-02-02,2023-02-06,4,Thigh
Caris LeVert,Sprained Left Ankle,2022-11-21,2022-11-28,7,Ankle
Caris LeVert,Sprained Right Foot,2022-02-24,2022-03-14,18,Foot/Toe
Caris LeVert,Sore Left Groin,2018-01-30,2018-02-02,3,Hip/Groin
Caris LeVert,Right Thumb Injury,2019-11-12,2020-01-04,53,Wrist/Hand/Finger
Carl Landry,Sprained Right Wrist,2015-01-17,2015-01-28,11,Wrist/Hand/Finger
Carl Landry,Unknown  Surgery On Right Wrist,2015-10-28,2015-12-23,56,Wrist/Hand/Finger
Carmelo Anthony,Tightness In Lower Back,2022-01-12,2022-01-19,7,Back/Spine
Carmelo Anthony,Sprained Right Ankle,2018-02-08,2018-02-13,5,Ankle
Carmelo Anthony,Strained Right Hamstring,2022-02-04,2022-02-25,21,Thigh
Carmelo Anthony,Illness,2022-03-18,2022-03-19,1,General Illness
Carmelo Anthony,Illness,2022-04-01,2022-04-03,2,General Illness
Carmelo Anthony,Player Not With Team,2018-11-15,2019-01-22,68,Other/Unspecified
Carmelo Anthony,Unknown For Rest,2018-03-03,2018-03-06,3,Other/Unspecified
Carmelo Anthony,Unknown,2020-12-28,2020-12-30,2,Other/Unspecified
Carmelo Anthony,Sore Lower Back,2017-03-31,2017-04-04,4,Back/Spine
Carmelo Anthony,Sprained Right Ankle,2021-05-08,2021-05-11,3,Ankle
Carmelo Anthony,Sore Right Shoulder,2016-12-15,2016-12-17,2,Shoulder
Carmelo Anthony,Sore Left Knee,2016-02-05,2016-02-07,2,Knee
Carmelo Anthony,Unknown For Rest,2015-02-07,2015-02-09,2,Other/Unspecified
Carmelo Anthony,Sore Left Knee,2015-01-04,2015-01-15,11,Knee
Carmelo Anthony,Sore Left Knee,2017-03-25,2017-03-27,2,Knee
Caron Butler,Ankle Injury,2014-02-05,2014-02-18,13,Ankle
Caron Butler,Back Spasms,2015-02-11,2015-02-20,9,Back/Spine
Caron Butler,Ankle Injury,2015-11-25,2015-12-03,8,Ankle
Carrick Felix,Unknown,2014-01-10,2014-04-16,96,Other/Unspecified
Cartier Martin,Strained Right Foot,2014-10-29,2014-11-17,19,Foot/Toe
Cassius Winston,Unknown,2021-10-20,2021-11-15,26,Other/Unspecified
Cassius Winston,Unknown,2021-12-06,2021-12-11,5,Other/Unspecified
Cassius Winston,Unknown,2021-12-03,2021-12-05,2,Other/Unspecified
Cassius Winston,Unknown,2021-11-24,2021-12-01,7,Other/Unspecified
Cassius Winston,Unknown,2021-11-17,2021-11-20,3,Other/Unspecified
Cedi Osman,Unknown,2018-01-30,2018-01-31,1,Other/Unspecified
Cedi Osman,Strained Left Hip,2018-03-11,2018-03-28,17,Hip/Groin
Cedi Osman,Sprained Right Ankle,2019-02-05,2019-02-13,8,Ankle
Cedi Osman,Lower Back Spasms,2021-11-18,2021-11-24,6,Back/Spine
Cedi Osman,Sore Lower Back,2021-11-29,2021-12-05,6,Back/Spine
Cedi Osman,Neck Spasms,2023-02-15,2023-02-22,7,Neck
Chandler Hutchison,Right Shoulder Injury,2019-11-29,2020-01-03,35,Shoulder
Chandler Hutchison,Shin Injury,2019-11-20,2019-11-23,3,Calf/Shin
Chandler Hutchison,Strained Left Hamstring,2019-10-23,2019-11-03,11,Thigh
Chandler Hutchison,Illness,2018-12-13,2018-12-15,2,General Illness
Chandler Hutchison,Back Spasms,2018-11-21,2018-11-24,3,Back/Spine
Chandler Hutchison,Right Leg Injury,2021-03-11,2021-03-11,0,General Injury
Chandler Hutchison,Illness,2021-11-17,2021-11-18,1,General Illness
Chandler Parsons,Unknown For Rest,2017-12-20,2017-12-21,1,Other/Unspecified
Chandler Parsons,Unknown,2018-12-10,2018-12-12,2,Other/Unspecified
Chandler Parsons,Unknown,2018-12-14,2018-12-19,5,Other/Unspecified
Chandler Parsons,Unknown,2018-12-21,2019-02-22,63,Other/Unspecified
Chandler Parsons,Unknown,2018-11-16,2018-11-21,5,Other/Unspecified
Chandler Parsons,Unknown,2018-10-27,2018-11-02,6,Other/Unspecified
Chandler Parsons,Illness,2018-03-02,2018-03-03,1,General Illness
Chandler Parsons,Sore Right Knee,2017-12-30,2018-02-14,46,Knee
Chandler Parsons,Unknown For Rest,2017-12-26,2017-12-27,1,Other/Unspecified
Chandler Parsons,"Sore Right Knee, Sore Right Ankle",2017-12-02,2017-12-06,4,Knee
Chandler Parsons,Arthroscopic Surgery On Right Knee To Repair Cartilage Damage,2015-10-28,2015-11-01,4,Knee
Chandler Parsons,Sore Right Knee,2016-10-26,2016-11-08,13,Knee
Chandler Parsons,Unknown For Rest,2016-01-13,2016-01-15,2,Other/Unspecified
Chandler Parsons,Unknown For Rest / Knee Injury,2015-11-14,2015-11-16,2,Knee
Chandler Parsons,Rehab Of Knee / Rest,2015-11-11,2015-11-13,2,Knee
Chandler Parsons,Unknown,2018-12-02,2018-12-08,6,Other/Unspecified
Chandler Parsons,Sprained Left Ankle,2015-02-22,2015-03-08,14,Ankle
Chandler Parsons,Sore Lower Back,2014-12-13,2014-12-16,3,Back/Spine
Chandler Parsons,Knee Injury,2019-10-24,2019-11-16,23,Knee
Chandler Parsons,Flu,2019-12-04,2019-12-08,4,General Illness
Chandler Parsons,Illness,2019-12-17,2019-12-19,2,General Illness
Chandler Parsons,Unknown,2019-12-30,2020-01-04,5,Other/Unspecified
Chandler Parsons,Unknown,2020-01-06,2020-02-05,30,Other/Unspecified
Chandler Parsons,Bone Bruise In Left Knee,2016-11-19,2016-12-21,32,Knee
Chandler Parsons,Unknown,2018-11-25,2018-11-27,2,Other/Unspecified
Channing Frye,Sprained Mcl In Left Knee,2014-10-28,2014-10-30,2,Knee
Channing Frye,Appendectomy,2018-03-01,2018-03-26,25,Other/Unspecified
Channing Frye,Strained Abdominal,2018-01-23,2018-01-26,3,Abdomen/Core
Charles Bassey,Right Shoulder Injury,2022-04-18,2022-05-02,14,Shoulder
Charles Cooke,Unknown,2017-12-30,2018-01-30,31,Other/Unspecified
Charles Cooke,Unknown,2017-11-22,2017-12-11,19,Other/Unspecified
Charles Cooke,Unknown,2017-10-30,2017-11-15,16,Other/Unspecified
Charlie Villanueva,Unknown,2014-02-18,2014-03-01,11,Other/Unspecified
Charlie Villanueva,Unknown,2014-11-22,2014-11-24,2,Other/Unspecified
Chasson Randle,Left Groin Injury,2021-03-23,2021-03-24,1,Hip/Groin
Chasson Randle,Sprained Left Ankle,2017-04-06,2017-04-07,1,Ankle
Chauncey Billups,Unknown,2014-01-18,2014-02-01,14,Other/Unspecified
Cheick Diallo,Unknown,2017-01-16,2017-01-20,4,Other/Unspecified
Cheick Diallo,Unknown,2017-01-07,2017-01-09,2,Other/Unspecified
Cheick Diallo,Unknown,2017-03-11,2017-03-26,15,Other/Unspecified
Cheick Diallo,Illness,2019-12-02,2019-12-04,2,General Illness
Cheick Diallo,Unknown,2017-01-25,2017-02-15,21,Other/Unspecified
Chima Moneke,Unknown,2022-11-23,2022-12-04,11,Other/Unspecified
Chimezie Metu,Sore Left Foot,2019-11-27,2019-12-01,4,Foot/Toe
Chimezie Metu,Left Leg Injury,2023-01-23,2023-01-25,2,General Injury
Chimezie Metu,Sore Left Knee,2022-01-25,2022-01-29,4,Knee
Chimezie Metu,Fractured Right Wrist,2021-02-18,2021-03-24,34,Face/Nose
Chimezie Metu,Sore Lower Back,2021-05-02,2021-05-07,5,Back/Spine
Chinanu Onuaku,Unknown,2016-11-25,2016-11-27,2,Other/Unspecified
Chinanu Onuaku,Unknown,2016-11-01,2016-11-03,2,Other/Unspecified
Chinanu Onuaku,Unknown,2016-11-09,2016-11-11,2,Other/Unspecified
Chinanu Onuaku,Unknown,2016-11-13,2016-11-14,1,Other/Unspecified
Chinanu Onuaku,Unknown,2016-12-02,2016-12-13,11,Other/Unspecified
Chinanu Onuaku,Unknown,2016-12-14,2016-12-20,6,Other/Unspecified
Chinanu Onuaku,Unknown,2016-12-27,2017-01-05,9,Other/Unspecified
Chinanu Onuaku,Unknown,2017-01-15,2017-03-30,74,Other/Unspecified
Chinanu Onuaku,Unknown,2016-11-16,2016-11-23,7,Other/Unspecified
Chinanu Onuaku,Unknown,2017-04-16,2017-05-09,23,Other/Unspecified
Chinanu Onuaku,Unknown,2017-10-17,2017-12-25,69,Other/Unspecified
Chinanu Onuaku,Sinus Surgery,2018-01-03,2018-01-04,1,Medical/Conditioning
Chinanu Onuaku,Sinus Surgery,2018-01-18,2018-04-11,83,Medical/Conditioning
Chinanu Onuaku,Unknown,2017-04-05,2017-04-07,2,Other/Unspecified
Chris Andersen,Sore Left Knee,2016-01-20,2016-02-19,30,Knee
Chris Andersen,Bruised Thigh,2014-05-26,2014-05-30,4,Thigh
Chris Andersen,Body Soreness / Knee Injury,2014-01-15,2014-01-20,5,Knee
Chris Andersen,Torn Acl In Right Knee,2016-12-17,2017-02-13,58,Knee
Chris Andersen,Bruised Ribs,2014-11-02,2014-11-12,10,Abdomen/Core
Chris Andersen,Sprained Right Ankle,2014-11-25,2014-12-14,19,Ankle
Chris Andersen,Illness,2015-02-28,2015-03-02,2,General Illness
Chris Andersen,Unknown,2015-10-30,2015-11-03,4,Other/Unspecified
Chris Bosh,Strained Left Calf,2014-12-16,2014-12-29,13,Calf/Shin
Chris Boucher,Unknown,2017-10-17,2018-03-14,148,Other/Unspecified
Chris Boucher,Unknown,2018-11-23,2018-12-14,21,Other/Unspecified
Chris Boucher,Unknown,2019-01-13,2019-01-17,4,Other/Unspecified
Chris Boucher,Unknown,2018-10-30,2018-11-17,18,Other/Unspecified
Chris Boucher,Unknown,2019-01-23,2019-01-31,8,Other/Unspecified
Chris Boucher,Unknown,2019-02-05,2019-02-09,4,Other/Unspecified
Chris Boucher,Back Spasms,2019-04-19,2019-05-15,26,Back/Spine
